GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC04_VC04,HC01_VC05,HC02_VC05,HC03_VC05,HC04_VC05,HC01_VC07,HC02_VC07,HC03_VC07,HC04_VC07,HC01_VC08,HC02_VC08,HC03_VC08,HC04_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC04_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC04_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC04_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC21,HC02_VC21,HC03_VC21,HC04_VC21,HC01_VC23,HC02_VC23,HC03_VC23,HC04_VC23,HC01_VC24,HC02_VC24,HC03_VC24,HC04_VC24,HC01_VC25,HC02_VC25,HC03_VC25,HC04_VC25,HC01_VC26,HC02_VC26,HC03_VC26,HC04_VC26,HC01_VC28,HC02_VC28,HC03_VC28,HC04_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC04_VC29,HC01_VC30,HC02_VC30,HC03_VC30,HC04_VC30,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC04_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC38,HC02_VC38,HC03_VC38,HC04_VC38,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC40,HC02_VC40,HC03_VC40,HC04_VC40,HC01_VC42,HC02_VC42,HC03_VC42,HC04_VC42,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC46,HC02_VC46,HC03_VC46,HC04_VC46,HC01_VC47,HC02_VC47,HC03_VC47,HC04_VC47,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC04_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC04_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC04_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC04_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC04_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC04_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC04_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC04_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC04_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC04_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC04_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC04_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC04_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC04_VC68,HC01_VC71,HC02_VC71,HC03_VC71,HC04_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC04_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC04_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC76,HC02_VC76,HC03_VC76,HC04_VC76,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC86,HC02_VC86,HC03_VC86,HC04_VC86,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC04_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98
0500000US18089,18089,"Lake County, Indiana",495981,*****,495981,(X),239159,248,48.2,0.1,256822,248,51.8,0.1,32966,234,6.6,0.1,36096,2119,7.3,0.4,35851,2060,7.2,0.4,36219,317,7.3,0.1,29288,289,5.9,0.1,62965,391,12.7,0.1,62801,453,12.7,0.1,73311,328,14.8,0.1,34209,1985,6.9,0.4,26509,1958,5.3,0.4,34461,259,6.9,0.1,22253,1091,4.5,0.2,9052,1079,1.8,0.2,37.2,0.4,(X),(X),368735,*****,74.3,*****,349133,1212,70.4,0.2,80232,1693,16.2,0.3,65766,262,13.3,0.1,368735,*****,368735,(X),174238,185,47.3,0.1,194497,185,52.7,0.1,65766,262,65766,(X),27367,190,41.6,0.2,38399,231,58.4,0.2,495981,*****,495981,(X),485441,1977,97.9,0.4,10540,1977,2.1,0.4,485441,1977,97.9,0.4,307589,4252,62.0,0.9,127808,1395,25.8,0.3,1321,616,0.3,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6123,743,1.2,0.1,2254,854,0.5,0.2,1608,864,0.3,0.2,1228,581,0.2,0.1,58,98,0.0,0.1,388,311,0.1,0.1,394,527,0.1,0.1,193,230,0.0,0.1,195,310,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,42405,4564,8.5,0.9,10540,1977,2.1,0.4,2868,1017,0.6,0.2,1119,413,0.2,0.1,1630,801,0.3,0.2,678,468,0.1,0.1,495981,*****,495981,(X),315708,4720,63.7,1.0,133578,1625,26.9,0.3,3685,844,0.7,0.2,7972,494,1.6,0.1,N,N,N,N,46015,4346,9.3,0.9,495981,*****,495981,(X),82955,*****,16.7,*****,66590,3111,13.4,0.6,11719,3046,2.4,0.6,529,411,0.1,0.1,4117,1349,0.8,0.3,413026,*****,83.3,*****,272135,1727,54.9,0.3,125918,1181,25.4,0.2,947,381,0.2,0.1,5855,693,1.2,0.1,195,310,0.0,0.1,1910,1725,0.4,0.3,6066,1354,1.2,0.3,269,215,0.1,0.1,5797,1330,1.2,0.3,208808,1868,(X),(X)
0500000US18091,18091,"LaPorte County, Indiana",111465,*****,111465,(X),57743,624,51.8,0.6,53722,624,48.2,0.6,6339,234,5.7,0.2,6830,964,6.1,0.9,7603,1025,6.8,0.9,6910,342,6.2,0.3,6677,690,6.0,0.6,14589,859,13.1,0.8,14348,884,12.9,0.8,17371,1077,15.6,1.0,7285,971,6.5,0.9,7407,912,6.6,0.8,8585,269,7.7,0.2,4789,736,4.3,0.7,2732,712,2.5,0.6,39.7,0.6,(X),(X),86164,63,77.3,0.1,82433,604,74.0,0.5,20194,925,18.1,0.8,16106,392,14.4,0.4,86164,63,86164,(X),44629,253,51.8,0.3,41535,248,48.2,0.3,16106,392,16106,(X),6743,240,41.9,1.1,9363,290,58.1,1.1,111465,*****,111465,(X),109020,843,97.8,0.8,2445,843,2.2,0.8,109020,843,97.8,0.8,96035,542,86.2,0.5,11240,1170,10.1,1.0,229,107,0.2,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,889,730,0.8,0.7,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,18,45,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,609,545,0.5,0.5,2445,843,2.2,0.8,1927,843,1.7,0.8,324,122,0.3,0.1,45,71,0.0,0.1,54,67,0.0,0.1,111465,*****,111465,(X),98391,937,88.3,0.8,13221,758,11.9,0.7,642,84,0.6,0.1,934,738,0.8,0.7,N,N,N,N,704,539,0.6,0.5,111465,*****,111465,(X),6112,*****,5.5,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,105353,*****,94.5,*****,90615,134,81.3,0.1,11171,1149,10.0,1.0,229,107,0.2,0.1,889,730,0.8,0.7,18,45,0.0,0.1,54,88,0.0,0.1,2377,840,2.1,0.8,95,115,0.1,0.1,2282,836,2.0,0.7,48454,1261,(X),(X)
0500000US18095,18095,"Madison County, Indiana",131642,*****,131642,(X),66275,602,50.3,0.5,65367,602,49.7,0.5,8170,439,6.2,0.3,8631,1356,6.6,1.0,8261,1497,6.3,1.1,8967,394,6.8,0.3,8287,324,6.3,0.2,15754,637,12.0,0.5,17889,485,13.6,0.4,18606,452,14.1,0.3,9280,956,7.0,0.7,7404,960,5.6,0.7,10741,323,8.2,0.2,6871,652,5.2,0.5,2781,621,2.1,0.5,39.2,0.8,(X),(X),101352,249,77.0,0.2,95981,916,72.9,0.7,24612,862,18.7,0.7,20393,369,15.5,0.3,101352,249,101352,(X),50031,190,49.4,0.1,51321,198,50.6,0.1,20393,369,20393,(X),8570,225,42.0,0.8,11823,275,58.0,0.8,131642,*****,131642,(X),127106,1288,96.6,1.0,4536,1288,3.4,1.0,127106,1288,96.6,1.0,116873,669,88.8,0.5,8480,1255,6.4,1.0,54,88,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,649,197,0.5,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,60,78,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,990,663,0.8,0.5,4536,1288,3.4,1.0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,131642,*****,131642,(X),121409,1510,92.2,1.1,9579,1350,7.3,1.0,3298,1358,2.5,1.0,778,267,0.6,0.1,N,N,N,N,1054,669,0.8,0.5,131642,*****,131642,(X),4234,*****,3.2,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127408,*****,96.8,*****,113590,172,86.3,0.1,8480,1255,6.4,1.0,54,88,0.0,0.1,649,197,0.5,0.1,60,78,0.0,0.1,103,172,0.1,0.1,4472,1295,3.4,1.0,0,267,0.0,0.1,4472,1295,3.4,1.0,59054,630,(X),(X)
0500000US18097,18097,"Marion County, Indiana",904878,*****,904878,(X),436274,461,48.2,0.1,468604,461,51.8,0.1,68150,347,7.5,0.1,62235,2796,6.9,0.3,59261,2787,6.5,0.3,62346,803,6.9,0.1,68391,761,7.6,0.1,145525,574,16.1,0.1,118744,489,13.1,0.1,127643,503,14.1,0.1,56085,2648,6.2,0.3,40871,2669,4.5,0.3,50051,417,5.5,0.1,31911,1378,3.5,0.2,13665,1359,1.5,0.2,33.9,0.2,(X),(X),678617,209,75.0,0.1,638583,2290,70.6,0.3,118113,2190,13.1,0.2,95627,559,10.6,0.1,678617,209,678617,(X),321126,365,47.3,0.1,357491,216,52.7,0.1,95627,559,95627,(X),38409,366,40.2,0.3,57218,405,59.8,0.3,904878,*****,904878,(X),879850,3696,97.2,0.4,25028,3696,2.8,0.4,879850,3696,97.2,0.4,583370,4409,64.5,0.5,240872,3275,26.6,0.4,2710,1154,0.3,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,19262,1119,2.1,0.1,5249,1856,0.6,0.2,2954,1388,0.3,0.2,1603,753,0.2,0.1,863,699,0.1,0.1,1728,892,0.2,0.1,751,518,0.1,0.1,6114,2329,0.7,0.3,0,267,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,33636,4834,3.7,0.5,25028,3696,2.8,0.4,12499,2444,1.4,0.3,3041,1142,0.3,0.1,2284,872,0.3,0.1,1497,1607,0.2,0.2,904878,*****,904878,(X),605148,5092,66.9,0.6,257763,1769,28.5,0.2,8601,2058,1.0,0.2,22427,700,2.5,0.1,N,N,N,N,37753,4726,4.2,0.5,904878,*****,904878,(X),85127,*****,9.4,*****,67878,3543,7.5,0.4,2917,1329,0.3,0.1,702,534,0.1,0.1,13630,3424,1.5,0.4,819751,*****,90.6,*****,538129,753,59.5,0.1,238867,3153,26.4,0.3,2149,936,0.2,0.1,18853,951,2.1,0.1,0,267,0.0,0.1,1534,810,0.2,0.1,20219,3366,2.2,0.4,947,529,0.1,0.1,19272,3295,2.1,0.4,417953,1267,(X),(X)
0500000US18105,18105,"Monroe County, Indiana",138422,*****,138422,(X),69414,605,50.1,0.4,69008,605,49.9,0.4,6136,371,4.4,0.3,6126,1031,4.4,0.7,6799,1034,4.9,0.7,15279,906,11.0,0.7,28600,895,20.7,0.6,19495,1002,14.1,0.7,13506,600,9.8,0.4,14866,477,10.7,0.3,5837,848,4.2,0.6,7250,899,5.2,0.6,7402,215,5.3,0.2,5136,670,3.7,0.5,1990,540,1.4,0.4,27.7,0.6,(X),(X),115913,*****,83.7,*****,97507,1538,70.4,1.1,18763,928,13.6,0.7,14528,559,10.5,0.4,115913,*****,115913,(X),57541,348,49.6,0.3,58372,348,50.4,0.3,14528,559,14528,(X),6131,272,42.2,1.2,8397,390,57.8,1.2,138422,*****,138422,(X),134947,1117,97.5,0.8,3475,1117,2.5,0.8,134947,1117,97.5,0.8,122044,590,88.2,0.4,4042,926,2.9,0.7,278,294,0.2,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7755,696,5.6,0.5,931,457,0.7,0.3,3356,1260,2.4,0.9,277,277,0.2,0.2,668,465,0.5,0.3,1048,727,0.8,0.5,699,733,0.5,0.5,776,577,0.6,0.4,0,267,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,828,652,0.6,0.5,3475,1117,2.5,0.8,1672,940,1.2,0.7,184,161,0.1,0.1,900,547,0.7,0.4,121,145,0.1,0.1,138422,*****,138422,(X),125275,1175,90.5,0.8,6041,430,4.4,0.3,897,445,0.6,0.3,8925,372,6.4,0.3,N,N,N,N,1179,647,0.9,0.5,138422,*****,138422,(X),4093,*****,3.0,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,134329,*****,97.0,*****,119198,269,86.1,0.2,3977,922,2.9,0.7,278,294,0.2,0.2,7755,696,5.6,0.5,0,267,0.0,0.1,246,269,0.2,0.2,2875,1060,2.1,0.8,56,86,0.0,0.1,2819,1058,2.0,0.8,59146,1191,(X),(X)
0500000US18109,18109,"Morgan County, Indiana",69061,*****,69061,(X),34375,416,49.8,0.6,34686,416,50.2,0.6,4236,161,6.1,0.2,4891,975,7.1,1.4,4897,956,7.1,1.4,4823,465,7.0,0.7,3823,524,5.5,0.8,7555,198,10.9,0.3,9381,103,13.6,0.1,11153,184,16.1,0.3,4368,601,6.3,0.9,4626,601,6.7,0.9,5452,209,7.9,0.3,2969,460,4.3,0.7,887,372,1.3,0.5,40.4,0.8,(X),(X),51781,348,75.0,0.5,49397,662,71.5,1.0,11839,573,17.1,0.8,9308,183,13.5,0.3,51781,348,51781,(X),25565,529,49.4,0.8,26216,319,50.6,0.8,9308,183,9308,(X),4327,269,46.5,2.2,4981,164,53.5,2.2,69061,*****,69061,(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,69061,*****,69061,(X),68323,319,98.9,0.5,681,509,1.0,0.7,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,69061,*****,69061,(X),834,*****,1.2,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,68227,*****,98.8,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,27762,211,(X),(X)
0500000US18127,18127,"Porter County, Indiana",164592,*****,164592,(X),80972,844,49.2,0.5,83620,844,50.8,0.5,10420,577,6.3,0.4,11902,1172,7.2,0.7,11018,1177,6.7,0.7,11615,449,7.1,0.3,10203,578,6.2,0.4,21023,1107,12.8,0.7,21816,830,13.3,0.5,24784,731,15.1,0.4,11284,1105,6.9,0.7,9813,1057,6.0,0.6,11834,439,7.2,0.3,6841,643,4.2,0.4,2039,584,1.2,0.4,38.0,0.6,(X),(X),124532,281,75.7,0.2,117318,997,71.3,0.6,26316,903,16.0,0.5,20714,505,12.6,0.3,124532,281,124532,(X),60460,673,48.5,0.5,64072,619,51.5,0.5,20714,505,20714,(X),9179,390,44.3,1.3,11535,338,55.7,1.3,164592,*****,164592,(X),162604,828,98.8,0.5,1988,828,1.2,0.5,162604,828,98.8,0.5,152730,985,92.8,0.6,5607,886,3.4,0.5,668,298,0.4,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2249,252,1.4,0.2,662,290,0.4,0.2,329,251,0.2,0.2,519,400,0.3,0.2,109,170,0.1,0.1,277,262,0.2,0.2,27,54,0.0,0.1,326,337,0.2,0.2,0,267,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1350,683,0.8,0.4,1988,828,1.2,0.5,810,587,0.5,0.4,467,356,0.3,0.2,290,213,0.2,0.1,0,267,0.0,0.1,164592,*****,164592,(X),154662,1176,94.0,0.7,6622,750,4.0,0.5,1318,452,0.8,0.3,2586,162,1.6,0.1,N,N,N,N,1519,674,0.9,0.4,164592,*****,164592,(X),14046,*****,8.5,*****,10802,1196,6.6,0.7,2056,1103,1.2,0.7,315,357,0.2,0.2,873,507,0.5,0.3,150546,*****,91.5,*****,141530,67,86.0,0.1,4904,542,3.0,0.3,550,251,0.3,0.2,2154,214,1.3,0.1,0,267,0.0,0.1,112,142,0.1,0.1,1296,610,0.8,0.4,0,267,0.0,0.1,1296,610,0.8,0.4,66209,567,(X),(X)
0500000US18141,18141,"St. Joseph County, Indiana",266961,*****,266961,(X),129637,756,48.6,0.3,137324,756,51.4,0.3,17367,255,6.5,0.1,18513,1846,6.9,0.7,18081,1915,6.8,0.7,21433,724,8.0,0.3,20763,604,7.8,0.2,33642,917,12.6,0.3,32102,802,12.0,0.3,37094,713,13.9,0.3,17851,1232,6.7,0.5,14151,1158,5.3,0.4,17389,452,6.5,0.2,12608,916,4.7,0.3,5967,828,2.2,0.3,36.2,0.5,(X),(X),201627,413,75.5,0.2,186452,1259,69.8,0.5,43865,1207,16.4,0.5,35964,422,13.5,0.2,201627,413,201627,(X),96230,497,47.7,0.2,105397,496,52.3,0.2,35964,422,35964,(X),14969,280,41.6,0.7,20995,392,58.4,0.7,266961,*****,266961,(X),261184,1704,97.8,0.6,5777,1704,2.2,0.6,261184,1704,97.8,0.6,216020,1763,80.9,0.7,34494,1290,12.9,0.5,1572,558,0.6,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5071,476,1.9,0.2,2386,1070,0.9,0.4,822,818,0.3,0.3,215,192,0.1,0.1,38,66,0.0,0.1,578,316,0.2,0.1,405,600,0.2,0.2,627,366,0.2,0.1,133,170,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3894,1536,1.5,0.6,5777,1704,2.2,0.6,3203,1277,1.2,0.5,502,415,0.2,0.2,920,466,0.3,0.2,212,248,0.1,0.1,266961,*****,266961,(X),221122,2365,82.8,0.9,38339,590,14.4,0.2,2520,522,0.9,0.2,6038,187,2.3,0.1,N,N,N,N,4686,1650,1.8,0.6,266961,*****,266961,(X),19591,*****,7.3,*****,14572,1804,5.5,0.7,810,524,0.3,0.2,506,491,0.2,0.2,3703,1769,1.4,0.7,247370,*****,92.7,*****,201880,61,75.6,0.1,34174,1266,12.8,0.5,1208,386,0.5,0.1,5071,476,1.9,0.2,133,170,0.0,0.1,299,217,0.1,0.1,4605,1536,1.7,0.6,21,36,0.0,0.1,4584,1538,1.7,0.6,114861,1284,(X),(X)
0500000US18157,18157,"Tippecanoe County, Indiana",172963,*****,172963,(X),88204,776,51.0,0.4,84759,776,49.0,0.4,10547,528,6.1,0.3,9601,1353,5.6,0.8,10396,1193,6.0,0.7,17553,1673,10.1,1.0,31333,1647,18.1,1.0,23793,1101,13.8,0.6,18434,820,10.7,0.5,18703,754,10.8,0.4,9559,1142,5.5,0.7,6660,1058,3.9,0.6,8875,355,5.1,0.2,5302,695,3.1,0.4,2207,701,1.3,0.4,27.4,0.4,(X),(X),137371,102,79.4,0.1,117120,1994,67.7,1.2,20432,909,11.8,0.5,16384,379,9.5,0.2,137371,102,137371,(X),70331,438,51.2,0.3,67040,413,48.8,0.3,16384,379,16384,(X),6976,276,42.6,1.2,9408,266,57.4,1.2,172963,*****,172963,(X),169218,1073,97.8,0.6,3745,1073,2.2,0.6,169218,1073,97.8,0.6,148398,1445,85.8,0.8,7068,860,4.1,0.5,267,240,0.2,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,10781,535,6.2,0.3,1849,937,1.1,0.5,4451,1254,2.6,0.7,731,527,0.4,0.3,452,365,0.3,0.2,1756,804,1.0,0.5,0,267,0.0,0.1,1542,846,0.9,0.5,155,248,0.1,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2549,1249,1.5,0.7,3745,1073,2.2,0.6,1005,685,0.6,0.4,719,344,0.4,0.2,837,468,0.5,0.3,0,267,0.0,0.1,172963,*****,172963,(X),151664,1807,87.7,1.0,8439,364,4.9,0.2,1239,334,0.7,0.2,11731,248,6.8,0.1,575,558,0.3,0.3,3450,1450,2.0,0.8,172963,*****,172963,(X),13071,*****,7.6,*****,9236,1828,5.3,1.1,1209,908,0.7,0.5,0,267,0.0,0.1,2626,1393,1.5,0.8,159892,*****,92.4,*****,139049,92,80.4,0.1,6875,770,4.0,0.4,267,240,0.2,0.1,10781,535,6.2,0.3,155,248,0.1,0.1,0,267,0.0,0.1,2765,981,1.6,0.6,56,92,0.0,0.1,2709,978,1.6,0.6,71168,1164,(X),(X)
0500000US18163,18163,"Vanderburgh County, Indiana",179833,*****,179833,(X),86449,527,48.1,0.3,93384,527,51.9,0.3,11470,388,6.4,0.2,11745,1360,6.5,0.8,9987,1308,5.6,0.7,13074,642,7.3,0.4,15055,587,8.4,0.3,23086,768,12.8,0.4,21163,936,11.8,0.5,25998,688,14.5,0.4,12466,1135,6.9,0.6,9885,1057,5.5,0.6,12736,287,7.1,0.2,9712,810,5.4,0.5,3456,708,1.9,0.4,37.5,0.7,(X),(X),140007,*****,77.9,*****,130394,851,72.5,0.5,32169,1067,17.9,0.6,25904,429,14.4,0.2,140007,*****,140007,(X),66227,431,47.3,0.3,73780,431,52.7,0.3,25904,429,25904,(X),10362,262,40.0,0.7,15542,309,60.0,0.7,179833,*****,179833,(X),176009,1140,97.9,0.6,3824,1140,2.1,0.6,176009,1140,97.9,0.6,155711,832,86.6,0.5,16937,1029,9.4,0.6,177,188,0.1,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1712,490,1.0,0.3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,267,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1472,938,0.8,0.5,3824,1140,2.1,0.6,2286,897,1.3,0.5,322,233,0.2,0.1,881,470,0.5,0.3,0,267,0.0,0.1,179833,*****,179833,(X),159443,1406,88.7,0.8,19507,337,10.8,0.2,691,452,0.4,0.3,2769,242,1.5,0.1,N,N,N,N,1523,912,0.8,0.5,179833,*****,179833,(X),4004,*****,2.2,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,175829,*****,97.8,*****,153398,76,85.3,0.1,16937,1029,9.4,0.6,177,188,0.1,0.1,1654,470,0.9,0.3,0,267,0.0,0.1,47,76,0.0,0.1,3616,1087,2.0,0.6,0,267,0.0,0.1,3616,1087,2.0,0.6,83023,723,(X),(X)
0500000US18167,18167,"Vigo County, Indiana",107958,*****,107958,(X),54419,685,50.4,0.6,53539,685,49.6,0.6,5816,352,5.4,0.3,5569,1151,5.2,1.1,7831,1179,7.3,1.1,8933,621,8.3,0.6,10087,588,9.3,0.5,13506,555,12.5,0.5,13333,561,12.4,0.5,15967,722,14.8,0.7,6683,930,6.2,0.9,6145,878,5.7,0.8,7328,227,6.8,0.2,4770,637,4.4,0.6,1990,606,1.8,0.6,36.9,1.2,(X),(X),84414,500,78.2,0.5,77419,1248,71.7,1.2,17752,819,16.4,0.8,14088,244,13.0,0.2,84414,500,84414,(X),42351,474,50.2,0.6,42063,618,49.8,0.6,14088,244,14088,(X),5712,163,40.5,0.6,8376,124,59.5,0.6,107958,*****,107958,(X),105954,888,98.1,0.8,2004,888,1.9,0.8,105954,888,98.1,0.8,95333,438,88.3,0.4,7728,976,7.2,0.9,437,404,0.4,0.4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1869,290,1.7,0.3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,267,0.0,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,587,322,0.5,0.3,2004,888,1.9,0.8,1279,766,1.2,0.7,206,181,0.2,0.2,135,264,0.1,0.2,58,94,0.1,0.1,107958,*****,107958,(X),97118,934,90.0,0.9,9065,613,8.4,0.6,785,423,0.7,0.4,2124,84,2.0,0.1,N,N,N,N,796,325,0.7,0.3,107958,*****,107958,(X),2566,*****,2.4,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,105392,*****,97.6,*****,93653,94,86.7,0.1,7465,873,6.9,0.8,326,304,0.3,0.3,1869,290,1.7,0.3,0,267,0.0,0.2,118,201,0.1,0.2,1961,881,1.8,0.8,209,168,0.2,0.2,1752,846,1.6,0.8,45998,845,(X),(X)
